Geneid	all_features_anno	WT1	WT2	WT3	WT4	KO1	KO2	KO3	KO4
ENSMUSG00000100590	Gm4785	0	0	0	0	0	0	0	0
ENSMUSG00000088750	Gm24901	0	0	0	0	0	0	0	0
ENSMUSG00000104230	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101754	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065223	Gm25792	0	0	0	0	0	0	0	0
ENSMUSG00000100318	Gm18799	0	0	0	0	0	0	0	0
ENSMUSG00000101612	NA	2	0	0	0	0	0	0	4
ENSMUSG00000065260	Gm23453	0	0	0	0	0	0	0	0
ENSMUSG00000026134	Prim2	459	9	103	76	932	205	244	841
ENSMUSG00000101682	NA	1	1	3	1	1	1	2	3
ENSMUSG00000102714	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102093	NA	0	0	0	0	0	20	1	63
ENSMUSG00000103746	1700001G17Rik	0	0	0	0	0	0	0	39
ENSMUSG00000102198	NA	0	0	0	0	0	0	0	0
ENSMUSG00000004768	Rab23	1	18	117	18	0	0	15	18
ENSMUSG00000042215	Bag2	32	294	722	293	1420	21	1060	1494
ENSMUSG00000103072	NA	0	0	0	0	0	15	0	0
ENSMUSG00000042197	Zfp451	138	2	151	40	340	109	431	79
ENSMUSG00000081402	Gm15455	9	17	4	9	1	1	5	27
ENSMUSG00000042182	Bend6	0	0	0	0	0	0	0	0
ENSMUSG00000104416	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026131	Dst	180	248	285	280	574	110	341	429
ENSMUSG00000103596	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099382	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084506	Gm23792	0	0	0	0	0	0	0	0
ENSMUSG00000103364	NA	0	0	88	3	64	3	1	6
ENSMUSG00000105982	Mir6896	0	0	0	0	0	0	0	0
ENSMUSG00000096992	NA	0	1	0	0	33	1	0	35
ENSMUSG00000103001	NA	0	0	0	0	0	3	1	0
ENSMUSG00000104397	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102839	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101206	Gm5266	0	0	0	0	0	0	0	0
ENSMUSG00000101462	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102336	NA	0	3	1	39	0	0	0	6
ENSMUSG00000092852	Mir5103	0	0	0	0	0	0	0	0
ENSMUSG00000042111	Ccdc115	256	471	1148	487	1380	366	1178	1070
ENSMUSG00000101711	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026127	Imp4	891	19	886	779	1175	455	1478	1585
ENSMUSG00000026126	Ptpn18	794	785	919	303	506	187	485	690
ENSMUSG00000100280	NA	81	52	117	42	164	45	59	119
ENSMUSG00000101223	NA	25	1	0	0	0	0	0	0
ENSMUSG00000026125	Prss39	0	0	0	0	0	0	0	0
ENSMUSG00000101116	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026124	Cfc1	0	0	0	0	0	0	52	49
ENSMUSG00000101803	Gm28419	0	0	0	0	0	0	0	0
ENSMUSG00000037529	Prss40	0	0	0	0	0	0	0	0
ENSMUSG00000045815	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045174	Amer3	0	0	0	0	0	0	0	0
ENSMUSG00000100524	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102499	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103521	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104098	NA	0	0	0	0	0	0	0	0
ENSMUSG00000037509	Arhgef4	87	295	0	0	0	1	0	0
ENSMUSG00000102537	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102612	NA	0	0	0	0	0	0	0	0
ENSMUSG00000118272	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104002	NA	0	0	0	0	0	0	0	0
ENSMUSG00000037503	Fam168b	345	1013	536	117	781	224	159	687
ENSMUSG00000104358	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026123	Plekhb2	124	9	191	112	485	17	313	273
ENSMUSG00000103716	Gm19430	0	0	0	0	0	0	0	0
ENSMUSG00000103548	NA	0	2	0	1	0	0	0	2
ENSMUSG00000103760	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103997	NA	0	0	0	0	0	0	0	0
ENSMUSG00000077231	Gm25096	0	0	0	0	0	0	0	0
ENSMUSG00000104417	NA	0	0	0	0	0	0	0	0
ENSMUSG00000064601	Gm25634	0	0	0	0	0	0	0	0
ENSMUSG00000101714	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102531	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103096	Gm8022	0	0	0	0	0	0	0	0
ENSMUSG00000102279	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103708	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104201	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102434	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045216	Hs6st1	75	2	0	120	31	80	146	92
ENSMUSG00000104523	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102202	NA	1	0	0	0	59	1	61	0
ENSMUSG00000037470	Uggt1	3	333	331	46	179	231	82	496
ENSMUSG00000098752	Mir6897	0	0	0	0	0	0	0	0
ENSMUSG00000047180	Neurl3	584	789	359	218	852	169	551	379
ENSMUSG00000037447	Arid5a	469	8	206	3	3	144	4	419
ENSMUSG00000102762	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010453	Kansl3	32	503	659	225	334	154	61	391
ENSMUSG00000098680	Mir6898	0	0	0	0	0	0	0	0
ENSMUSG00000037432	Fer1l5	1	69	0	0	0	58	0	0
ENSMUSG00000001143	Lman2l	5	2	235	59	29	198	353	257
ENSMUSG00000037408	Cnnm4	165	7	1364	122	70	107	237	336
ENSMUSG00000104316	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106081	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001138	Cnnm3	0	7	356	70	865	11	73	91
ENSMUSG00000102845	NA	0	0	0	0	0	0	0	0
ENSMUSG00000067653	Ankrd23	0	0	4	35	0	6	13	0
ENSMUSG00000109510	NA	0	0	0	0	0	0	0	0
ENSMUSG00000079610	Ankrd39	60	501	33	110	1	18	91	61
ENSMUSG00000026121	Sema4c	0	0	0	0	0	0	0	0
ENSMUSG00000087589	NA	0	0	0	0	0	0	0	0
ENSMUSG00000046337	Fam178b	0	0	0	0	0	0	0	0
ENSMUSG00000089906	NA	0	0	0	0	0	0	1	0
ENSMUSG00000077939	NA	0	0	0	0	0	0	0	0
ENSMUSG00000061518	Cox5b	1649	740	2100	1382	4425	1177	2815	3982
ENSMUSG00000037351	Actr1b	183	902	317	139	621	317	372	321
ENSMUSG00000102416	4933424G06Rik	0	0	0	0	0	0	0	0
ENSMUSG00000104237	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026117	Zap70	0	0	0	0	0	0	0	177
ENSMUSG00000097291	Gm18828	0	0	0	0	0	0	0	0
ENSMUSG00000026116	Tmem131	50	300	240	226	206	331	167	431
ENSMUSG00000103016	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102930	NA	102	269	436	45	63	77	75	111
ENSMUSG00000103159	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080054	NA	9	9	7	11	11	2	9	7
ENSMUSG00000095944	n-R5s210	0	0	0	0	0	0	0	0
ENSMUSG00000050122	Vwa3b	0	0	0	0	0	2	0	0
ENSMUSG00000103603	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026114	Cnga3	0	0	0	0	0	0	0	0
ENSMUSG00000102231	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026113	Inpp4a	460	349	457	312	1041	282	277	589
ENSMUSG00000086064	NA	37	0	0	0	0	30	0	0
ENSMUSG00000102879	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026112	Coa5	289	866	16	240	441	260	320	767
ENSMUSG00000026111	Unc50	437	9	640	494	668	386	298	650
ENSMUSG00000026110	Mgat4a	0	370	4	8	286	120	174	383
ENSMUSG00000103948	4930594C11Rik	1	0	0	1	0	0	0	1
ENSMUSG00000087233	NA	0	0	1	0	0	7	0	0
ENSMUSG00000026090	Cracdl	0	0	0	27	0	0	0	0
ENSMUSG00000089767	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104365	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102650	NA	0	0	0	0	0	0	0	0
ENSMUSG00000060771	Tsga10	0	0	4	3	0	0	0	42
ENSMUSG00000097268	NA	0	0	0	0	0	0	0	0
ENSMUSG00000037216	Lipt1	1	300	90	0	99	5	0	1
ENSMUSG00000026088	Mitd1	72	237	173	61	342	103	135	486
ENSMUSG00000026087	Mrpl30	578	715	935	596	1554	438	952	1872
ENSMUSG00000061584	Lyg2	0	0	0	0	0	0	0	0
ENSMUSG00000087374	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026085	Lyg1	0	0	0	0	0	0	0	0
ENSMUSG00000089141	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058407	Txndc9	360	759	488	280	601	459	600	961
ENSMUSG00000026083	Eif5b	486	377	925	409	1521	439	913	1228
ENSMUSG00000026082	Rev1	5	314	0	28	116	4	30	37
ENSMUSG00000103804	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102716	Gm5099	0	0	0	0	0	0	0	0
ENSMUSG00000037138	Aff3	100	633	722	138	311	103	73	46
ENSMUSG00000085391	NA	0	0	0	1	11	8	3	25
ENSMUSG00000085280	NA	0	0	0	0	0	22	0	19
ENSMUSG00000087131	NA	90	373	319	64	38	113	159	92
ENSMUSG00000102984	NA	0	0	1	3	0	0	0	10
ENSMUSG00000102541	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103531	NA	0	0	0	0	0	0	0	0
ENSMUSG00000048814	Lonrf2	0	286	0	1	1	0	0	0
ENSMUSG00000026080	Chst10	191	5	0	0	1	1	139	2
ENSMUSG00000103647	NA	0	1	0	2	0	0	0	0
ENSMUSG00000102447	Gm6621	0	0	0	0	0	0	1	0
ENSMUSG00000067604	Nms	0	0	0	0	0	0	0	0
ENSMUSG00000026078	Pdcl3	300	535	306	172	241	224	411	177
ENSMUSG00000103046	NA	1	0	0	25	0	0	0	24
ENSMUSG00000104188	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103182	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098833	Mir6349	0	0	0	0	0	0	0	0
ENSMUSG00000026077	Npas2	0	0	0	0	0	0	0	0
ENSMUSG00000092553	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092563	Gm3617	1	0	0	0	2	0	0	3
ENSMUSG00000073702	Rpl31	1989	2556	3985	1504	4284	1398	3775	3930
ENSMUSG00000003134	Tbc1d8	130	111	0	4	0	4	419	149
ENSMUSG00000102607	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065629	Gm24826	0	0	0	0	0	0	0	0
ENSMUSG00000104827	NA	0	0	0	0	0	0	0	0
ENSMUSG00000003135	Cnot11	19	1	299	4	0	29	2	31
ENSMUSG00000085894	NA	0	0	0	0	0	0	0	0
ENSMUSG00000077704	Snord89	0	0	0	23	0	4	0	0
ENSMUSG00000048234	Rnf149	2	0	0	40	83	3	61	38
ENSMUSG00000064936	LOC115485772	0	36	0	0	0	0	0	0
ENSMUSG00000102471	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050967	Creg2	0	0	0	0	0	0	0	0
ENSMUSG00000097083	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057173	Rfx8	0	0	0	0	0	0	50	1
ENSMUSG00000091937	Gm3646	0	0	0	0	0	0	0	0
ENSMUSG00000101634	1700066B17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000026074	Map4k4	153	125	136	104	73	32	247	168
ENSMUSG00000102985	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026073	Il1r2	1	0	152	1	0	0	0	0
ENSMUSG00000097899	Gm16894	0	0	0	0	35	0	0	0
ENSMUSG00000102975	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026072	Il1r1	78	0	77	66	0	1	1	1
ENSMUSG00000103560	NA	1	0	0	0	0	0	0	66
ENSMUSG00000070942	Il1rl2	0	0	0	0	0	1	76	4
ENSMUSG00000103230	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026069	Il1rl1	75	4	245	165	632	97	53	12
ENSMUSG00000026070	Il18r1	4	100	212	0	1	0	0	3
ENSMUSG00000026068	Il18rap	185	10	0	6	0	45	0	165
ENSMUSG00000104441	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026065	Slc9a4	0	0	0	0	0	0	0	0
ENSMUSG00000102676	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026062	Slc9a2	0	0	0	0	0	0	0	0
ENSMUSG00000103679	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103270	NA	45	1	0	0	0	0	0	24
ENSMUSG00000041945	Mfsd9	102	0	0	0	78	1	0	0
ENSMUSG00000079588	Tmem182	0	0	0	0	0	0	0	0
ENSMUSG00000094136	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104072	4930448I06Rik	0	0	0	0	0	0	0	0
ENSMUSG00000100185	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100832	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100178	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101877	Gm8176	0	0	0	0	0	0	0	0
ENSMUSG00000053640	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101919	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101299	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100180	NA	0	0	0	0	0	0	0	0
ENSMUSG00000103106	NA	0	0	0	0	0	0	0	0
ENSMUSG00000060424	Pantr1	0	0	0	0	0	0	0	0
ENSMUSG00000104199	NA	0	0	0	0	0	0	0	0
ENSMUSG00000045515	Pou3f3	0	0	0	0	0	0	0	0
ENSMUSG00000093436	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097063	Pantr2	0	0	0	0	0	0	0	0
ENSMUSG00000099784	Dalir	0	0	0	0	0	0	0	0
ENSMUSG00000060679	Mrps9	424	365	388	377	1438	252	759	1141
ENSMUSG00000077448	Gm23126	0	0	0	0	0	0	0	0
ENSMUSG00000041907	Gpr45	0	0	85	24	3	21	1	39
ENSMUSG00000089088	NA	0	0	0	0	0	0	0	0
ENSMUSG00000070939	Tgfbrap1	9	3	5	89	0	10	40	41
ENSMUSG00000100269	NA	0	0	0	0	0	0	0	0
ENSMUSG00000041878	NA	0	0	0	0	0	0	0	0
ENSMUSG00000010290	AI597479	143	5	0	45	113	5	63	123
ENSMUSG00000008136	Fhl2	0	0	0	0	0	0	0	0
ENSMUSG00000094497	NA	3	3	7	9	4	3	13	20
ENSMUSG00000099576	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099694	Gm29610	0	0	0	0	0	0	0	0
ENSMUSG00000101923	NA	0	0	0	0	0	0	0	0
ENSMUSG00000066877	Nck2	11	37	23	17	77	50	11	164
ENSMUSG00000103422	NA	26	0	0	0	0	1	0	0
ENSMUSG00000103945	NA	84	72	92	21	116	3	164	37
ENSMUSG00000026051	Ecrg4	0	0	0	0	0	0	0	0
ENSMUSG00000100764	NA	0	0	0	0	0	4	0	0
ENSMUSG00000100635	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100480	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057363	Uxs1	0	1	101	53	280	46	53	30
ENSMUSG00000090243	NA	4	1	1	2	2	0	5	9
ENSMUSG00000100701	NA	11	17	21	7	13	9	21	41
ENSMUSG00000101395	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088848	Gm26352	0	0	0	0	0	0	0	0
ENSMUSG00000095757	NA	0	0	0	0	0	0	0	0
ENSMUSG00000041763	Tpp2	101	3	356	115	450	125	145	510
ENSMUSG00000047343	Mettl21c	0	0	0	0	0	0	0	0
ENSMUSG00000090106	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091844	NA	0	0	0	0	0	6	0	0
ENSMUSG00000026049	Tex30	113	234	417	104	514	114	275	665
ENSMUSG00000101104	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026047	Poglut2	358	117	422	188	618	214	317	1071
ENSMUSG00000041684	Bivm	3	1	1	6	58	12	15	0
ENSMUSG00000026048	Ercc5	60	247	0	46	5	2	104	69
ENSMUSG00000046828	Mettl21e	0	0	0	0	0	0	0	0
ENSMUSG00000089703	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100966	Gm5700	0	0	0	0	0	0	0	0
ENSMUSG00000100769	Gm28893	0	0	0	0	0	0	0	0
ENSMUSG00000101567	NA	2	0	0	3	3	0	6	8
ENSMUSG00000056870	Gulp1	0	1	1	1	0	2	0	77
ENSMUSG00000102319	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089877	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101701	4930521E06Rik	0	0	0	0	0	0	0	0
ENSMUSG00000103071	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100434	Gm3489	0	0	0	0	0	0	0	0
ENSMUSG00000100013	Gm19480	0	0	0	0	0	0	0	0
ENSMUSG00000101251	Gm3496	0	0	0	0	0	0	0	0
ENSMUSG00000101937	Gm5268	0	0	0	0	0	0	0	0
ENSMUSG00000026043	Col3a1	0	0	0	0	0	0	0	0
ENSMUSG00000105211	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026042	Col5a2	0	0	0	0	0	0	0	0
ENSMUSG00000104476	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100218	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100361	NA	0	0	1	0	1	1	0	4
ENSMUSG00000100894	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095121	Gm23216	0	0	0	0	0	0	0	0
ENSMUSG00000065255	Gm23974	0	0	0	0	0	0	0	0
ENSMUSG00000100843	Gm8307	0	0	0	0	0	0	0	0
ENSMUSG00000087764	NA	0	0	0	0	0	0	0	0
ENSMUSG00000025995	Wdr75	129	74	729	493	795	181	632	464
ENSMUSG00000099850	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084817	NA	29	86	81	33	61	19	94	79
ENSMUSG00000098549	NA	0	0	0	0	1	0	0	3
ENSMUSG00000099381	Gm18303	0	0	0	0	0	0	0	0
ENSMUSG00000025993	Slc40a1	163	3	114	60	558	84	224	163
ENSMUSG00000099946	Gm9496	0	0	0	0	0	0	0	0
ENSMUSG00000070896	Rpl23a-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000090682	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044457	Stk-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000099432	Gm18849	1	0	0	0	0	1	4	0
ENSMUSG00000041144	Dnah7b	0	0	0	0	0	0	0	0
ENSMUSG00000096047	n-R5s211	0	0	0	0	0	0	0	0
ENSMUSG00000101262	NA	48	19	39	34	40	18	80	111
ENSMUSG00000101337	Dnah7c	0	0	0	0	0	0	0	0
ENSMUSG00000025986	Slc39a10	97	3	0	126	284	105	50	264
ENSMUSG00000100213	NA	0	57	20	0	0	0	23	2
ENSMUSG00000103129	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100160	NA	0	0	0	0	0	0	0	1
ENSMUSG00000101921	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101447	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081185	NA	3	1	1	0	0	1	4	2
ENSMUSG00000103246	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098876	Mir6350	0	0	0	0	0	0	0	0
ENSMUSG00000100530	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104067	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100033	Gm8337	92	33	71	47	66	34	121	220
ENSMUSG00000094968	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088017	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101996	Gm19206	0	0	0	0	0	0	0	0
ENSMUSG00000096973	Gm5974	0	0	0	0	0	0	0	0
ENSMUSG00000064943	Gm23240	0	0	0	0	0	0	0	0
ENSMUSG00000100866	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101721	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099376	Gm19124	0	0	0	0	0	0	0	0
ENSMUSG00000097883	Gm8357	0	0	0	0	0	0	0	0
ENSMUSG00000092790	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099698	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099454	NA	0	0	0	0	0	0	0	0
ENSMUSG00000051616	C230029F24Rik	0	0	0	0	0	0	0	0
ENSMUSG00000099627	Gm6757	0	0	0	0	0	0	0	0
ENSMUSG00000099577	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099882	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101760	Gm8384	0	0	0	0	0	0	0	0
ENSMUSG00000099608	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099864	Gm8391	0	0	0	0	0	0	0	0
ENSMUSG00000098249	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100451	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099941	Gm20118	0	0	0	0	0	0	0	0
ENSMUSG00000084531	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100816	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026109	Tmeff2	0	0	0	0	0	0	0	0
ENSMUSG00000100671	NA	0	0	0	0	0	0	0	0
ENSMUSG00000092906	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101242	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099924	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099625	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101799	9330175M20Rik	0	0	0	0	0	0	0	0
ENSMUSG00000045954	Cavin2	227	329	355	178	60	9	96	16
ENSMUSG00000099741	Gm5253	0	0	0	0	0	0	0	0
ENSMUSG00000101702	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026107	Nabp1	0	226	74	4	0	2	0	158
ENSMUSG00000099413	Gm17767	0	0	0	0	0	0	0	0
ENSMUSG00000103424	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101741	NA	0	0	0	0	0	0	0	0
ENSMUSG00000018417	Myo1b	0	0	0	0	0	0	0	0
ENSMUSG00000101724	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100313	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100696	Gm8419	0	0	0	0	0	0	0	0
ENSMUSG00000099135	NA	0	0	0	0	0	0	0	0
ENSMUSG00000072324	Gm8420	7	7	7	6	9	5	16	28
ENSMUSG00000062939	Stat4	57	229	133	97	13	54	38	227
ENSMUSG00000101628	NA	0	0	7	3	0	0	0	0
ENSMUSG00000078291	Gm3940	3	4	1	1	0	9	2	13
ENSMUSG00000109599	NA	0	0	0	14	0	0	0	0
ENSMUSG00000026104	Stat1	188	819	53	111	211	200	71	216
ENSMUSG00000099569	Gm18301	0	0	0	0	0	9	0	0
ENSMUSG00000026103	Gls	148	232	469	181	87	25	71	402
ENSMUSG00000099648	Gm5975	0	0	0	0	0	0	0	0
ENSMUSG00000065192	Gm23460	0	0	0	0	0	0	0	0
ENSMUSG00000002881	Nab1	72	261	94	4	331	11	49	13
ENSMUSG00000097833	Gm5976	0	0	0	0	0	0	0	0
ENSMUSG00000101501	Rps27a-ps1	1	0	0	0	0	1	14	12
ENSMUSG00000100120	Gm53065	1	0	0	0	0	0	10	30
ENSMUSG00000099878	Gm28178	0	0	0	0	0	0	0	0
ENSMUSG00000100007	NA	29	34	27	33	23	24	16	52
ENSMUSG00000043015	Nemp2	231	5	2	1	35	2	19	18
ENSMUSG00000103630	NA	0	0	0	0	0	0	0	0
ENSMUSG00000041439	Mfsd6	29	186	0	37	281	43	74	36
ENSMUSG00000100302	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100230	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026102	Inpp1	447	5	209	6	1	62	134	56
ENSMUSG00000041426	Hibch	209	85	5	99	292	117	132	317
ENSMUSG00000089802	Gm16107	0	0	0	0	0	0	0	0
ENSMUSG00000043629	1700019D03Rik	15	0	0	1	0	0	61	96
ENSMUSG00000026100	Mstn	0	0	0	0	0	0	0	0
ENSMUSG00000089334	Gm24349	0	0	0	0	0	0	0	0
ENSMUSG00000060715	1700019A02Rik	0	0	0	0	0	0	0	0
ENSMUSG00000026098	Pms1	279	74	298	21	151	24	8	206
ENSMUSG00000100763	NA	0	37	0	0	0	0	14	1
ENSMUSG00000026097	Ormdl1	9	214	117	24	110	99	35	235
ENSMUSG00000100679	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026096	Osgepl1	53	2	100	48	158	18	59	161
ENSMUSG00000099913	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101838	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026095	Asnsd1	41	2	20	5	77	7	30	37
ENSMUSG00000117809	Asdurf	0	0	0	0	0	0	0	0
ENSMUSG00000100267	NA	0	0	0	0	0	0	0	0
ENSMUSG00000099450	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100069	NA	0	0	0	1	0	0	0	2
ENSMUSG00000096141	Dnah7a	0	0	0	0	0	0	0	0
ENSMUSG00000092657	NA	0	0	0	0	0	0	0	0
ENSMUSG00000026094	Stk17b	102	258	348	302	241	153	53	179
ENSMUSG00000102405	NA	0	0	0	0	0	0	0	0
ENSMUSG00000042807	Hecw2	0	0	0	0	0	0	0	0
ENSMUSG00000098443	Mir7681	0	0	0	0	0	0	0	0
ENSMUSG00000087949	Gm24251	0	0	0	0	0	0	0	0
ENSMUSG00000102868	NA	0	0	0	0	0	0	0	0
ENSMUSG00000094013	Gm25829	0	0	0	0	0	0	0	0
ENSMUSG00000025983	Ccdc150	0	0	0	0	0	22	0	0
ENSMUSG00000041303	Gtf3c3	159	213	151	220	288	147	141	298
ENSMUSG00000109809	NA	0	0	0	0	0	0	0	0
ENSMUSG00000073678	Pgap1	16	0	0	0	0	0	0	0
ENSMUSG00000104136	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101130	NA	0	0	0	0	0	0	0	0
ENSMUSG00000052331	Ankrd44	45	2	197	56	172	117	45	448
ENSMUSG00000101674	NA	0	0	0	0	0	0	0	0
ENSMUSG00000102503	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089245	NA	0	0	0	13	0	4	0	0
ENSMUSG00000102642	NA	7	1	1	1	0	1	26	82
ENSMUSG00000025982	Sf3b1	2189	3613	4125	1429	3350	1557	2222	4554
ENSMUSG00000103030	NA	0	0	0	0	0	0	0	0
ENSMUSG00000025981	Coq10b	36	219	134	1	290	7	0	17
ENSMUSG00000101122	Gm17971	1	1	0	0	0	0	1	10
ENSMUSG00000025980	Hspd1	1196	669	1577	1033	3425	941	1734	3471
ENSMUSG00000073676	Hspe1	845	511	1493	869	3936	603	1504	2526
ENSMUSG00000100736	Gm5147	0	0	3	0	0	0	0	0
ENSMUSG00000089670	Gm16581	0	4	0	0	0	1	0	2
ENSMUSG00000025979	Mob4	80	5	654	108	209	49	135	364
ENSMUSG00000061863	NA	31	19	26	7	40	11	36	34
ENSMUSG00000025978	Rftn2	0	0	0	0	0	0	0	0
ENSMUSG00000097649	Gm10561	0	0	0	0	0	0	0	0
ENSMUSG00000046994	Mars2	91	575	143	1	440	148	9	408
ENSMUSG00000025977	Boll	0	0	0	0	0	0	0	0
ENSMUSG00000100215	Gm8292	8	25	14	9	21	2	8	29
ENSMUSG00000101945	Btf3-ps17	0	0	0	1	3	2	1	0
ENSMUSG00000101085	Gm8531	0	0	0	0	0	0	0	0
ENSMUSG00000038349	Plcl1	1	26	3	19	31	0	49	13
ENSMUSG00000102145	NA	0	0	0	84	18	1	34	196
ENSMUSG00000100309	NA	0	0	0	0	0	0	0	0
